episode,step,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,score,reward
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,1,0.06,-4.99999999805,4.99999998149,99.9920876988,6.28312832706,6.28317984665,6.28317963352,1.96153790404e-07,-1.95366849366e-06,-0.263763518039,-0.00292004450699,-0.000273650579081,-0.000284356903765,299.954130795,300.245181622,300.114749366,300.051419269,-1.70107528853,-1.70107528853
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,2,0.12000000000000001,-4.99999990119,4.99999896556,99.9683519317,6.28286335357,6.28315718121,6.2831569289,3.97145423693e-06,-4.2404687364e-05,-0.527509267709,-0.00759021559884,-0.000586787048637,-0.000567183381492,300.067750083,300.464182058,300.332062807,300.161993657,-4.25519710653,-2.55412181801
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,3,0.18,-4.99999931499,4.99999243907,99.9287791362,6.28231713389,6.28309069066,6.28311191749,1.79957092246e-05,-0.000199053776113,-0.791725137551,-0.0123164384753,-0.00217188035205,-0.00111873814413,300.179326144,300.686472547,300.36988622,300.303937281,-6.81490456911,-2.55970746258
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,4,0.23999999999999996,-4.99999704881,4.99997071589,99.8733158661,6.28145226727,6.28283128112,6.28303253438,6.66511033491e-05,-0.000563026874679,-1.05725344366,-0.018979891221,-0.00901699928983,-0.00173484127053,300.197150717,300.847447853,300.18628587,300.02848188,-9.38265105038,-2.56774648127
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
1000,5,0.3,-4.99998862334,4.9999181301,99.8018856879,6.28024022736,6.28213514135,6.28291258021,0.000243266264488,-0.00124525743172,-1.32401794504,-0.0227608914254,-0.0173512343111,-0.00253333628749,300.452062797,301.00042031,300.176187257,300.266126708,-11.9607503173,-2.57809926688
