episode,step,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,score,reward,critic_loss,actor_loss
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,1,0.06,-4.99999996473,5.00000000972,99.9920849848,2.5846710221e-05,6.28305638326,6.2831790592,4.08924178317e-06,9.52137866408e-07,-0.263853997115,0.00127870651837,-0.00683546670925,-0.000313216636202,300.23306139,300.280862679,299.740503241,299.943687524,-1.11552973195,-1.11552973195,12.2015,0.192734
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,2,0.12000000000000001,-4.99999771602,5.00000048794,99.9683173567,0.000181171312167,6.28261077698,6.28314827264,9.13680571849e-05,2.0609848914e-05,-0.528481185006,0.00508784646666,-0.00863632705301,-0.000915921364988,299.899404951,299.909603211,299.558519519,300.031478534,-2.79546886369,-1.67993913174,68.7512,0.15352
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,3,0.18,-4.99998574834,5.00000407251,99.9286541652,0.000587337624617,6.28214370353,6.28307994457,0.000331020086894,0.000115965053132,-0.79376730937,0.00993651615309,-0.00613334198639,-0.00158832708716,299.829578063,299.804547226,299.686992761,300.250738634,-4.48946882389,-1.6939999602,55.4062,0.293887
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
0,4,0.23999999999999996,-4.99995516355,5.00001779703,99.8730372238,0.00124178488245,6.28178575588,6.2829606368,0.000705550288007,0.000371220348352,-1.06033499309,0.0127816881303,-0.00563280403586,-0.00280098448791,299.668956968,299.982080125,299.526321123,300.18517539,-6.20394023782,-1.71447141393,38.1229,0.331303
